price_raw,title,location,status,availability,property_type,beds,baths,author,post-date,listing_url,24hrs Power,30kva generator,5kva inverter,Balcony,BQ,Car Park,CCTV,Children Playground,Fitted Bathrooms,Fitted Kitchen,Fully Furnished,Gated Estate,Gym,Home Automation,Home Entertainment Unit,Jacuzzi,Maid's Room,Rooftop Terrace,Swimming Pool,Walk-in Closet,WiFi,Golf Course View,Private Elevator,Study,Cinema,Garden,area(sqm),Water Front,Private Cinema,Water View,Football Pitch,Tennis Court,Sauna
"#70,000,000",Spacious 6 Bedroom House with 2 BQ,"Victoria Island, Lagos.",commercial,rent,Commercial Space,6.0,6.0,Ngonadi Uzoma,9 months ago,https://cwlagos.com/property/spacious-6-bedroom-house-with-2-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,,True,,,True,True,,,True,,True,,,,,,,
"#70,000,000",Spacious 16 Rooms Office Space with 1 Big Hall,"Victoria Island, Lagos.",commercial,rent,Commercial Space,16.0,16.0,Ngonadi Uzoma,9 months ago,https://cwlagos.com/property/spacious-16-rooms-office-space-with-1-big-hall/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#380,000,000","Luxurious 2, 3- & 4-Bedroom Maisonette Penthouse with Barbecue Hut","Victoria Island, Lagos.",Sale,sale,Maisonette,2.0,2.0,admin-cw,9 months ago,https://cwlagos.com/property/luxurious-2-3-4-bedroom-maisonette-penthouse-with-barbecue-hut/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,,,,
"#300,000,000",Brand New 2 Bedroom Apartment with Elevators,"Victoria Island, Lagos.",Sale,sale,Apartment,2.0,2.0,admin-cw,9 months ago,https://cwlagos.com/property/brand-new-2-bedroom-apartment-with-elevators/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,,True,True,,True,,,,,,,,,,
"#1,300,000,000",745sqm Land with 14 Bedroom Fully Detached Duplex with BQ,"Victoria Island, Lagos.",Sale,sale,Detached,14.0,14.0,Rose,8 months ago,https://cwlagos.com/property/745sqm-land-with-14-bedroom-fully-detached-duplex-with-bq/,True,True,True,True,True,True,True,,True,True,,True,,True,True,True,True,,,True,True,,,,,,745sqm,,,,,,
"#20,000,000",A 5 Bedroom Detached House with a Room BQ,"Victoria Island, Lagos.",Rent,rent,Detached,5.0,5.0,Jennifer Nwagbo,8 months ago,https://cwlagos.com/property/a-5-bedroom-detached-house-with-a-room-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,,True,True,,,,,,,,,,,,
"#2,500,000,000","1,400 sqm Prime Land","Victoria Island, Lagos.",Sale,sale,,,,Rose,8 months ago,https://cwlagos.com/property/1400-sqm-prime-land/,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400sqm",,,,,,
"#2,500,000,000",2 units of 4 Bedroom Penthouse Maisonettes/Villa with BQ,"Victoria Island, Lagos.",Sale,sale,Maisonette,4.0,4.0,admin-cw,6 months ago,https://cwlagos.com/property/2-units-of-4-bedroom-penthouse-maisonettes-villa-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,,True,,,,
"#450,000,000",24 units of 2 Bedroom Apartment plus BQ,"Victoria Island, Lagos.",Sale,sale,Apartment,2.0,2.0,Ngonadi Uzoma,6 months ago,https://cwlagos.com/property/24-units-of-2-bedroom-apartment-plus-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,,True,,,,
"#2,500,000,000",Land Measuring 1600sqm Corner Piece,"Victoria Island, Lagos.",Sale,sale,,,,Rose,8 months ago,https://cwlagos.com/property/land-measuring-1600sqm-corner-piece/,,,,,,,,,,,,,,,,,,,,,,,,,,,1600sqm,,,,,,
"#50,000,000",5 Bedroom Detached House with 2 BQ,"Victoria Island, Lagos.",commercial,rent,Commercial Space,5.0,5.0,Ngonadi Uzoma,6 months ago,https://cwlagos.com/property/5-bedroom-detached-house-with-2-bq/,True,True,True,True,True,True,True,,True,True,,True,,True,True,True,True,True,,True,True,,,True,,,500 sqm,,,,,,
"#400,000,000","1-, 2- & 3-Bedroom Apartment","Victoria Island, Lagos.",Sale,sale,Apartment,1.0,1.0,admin-cw,6 months ago,https://cwlagos.com/property/1-2-3-bedroom-apartment/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,True,True,True,,79.2sqm,,True,,,,
"#300,000,000",1- & 4-Bedroom Penthouse,"Victoria Island, Lagos.",Sale,sale,Penthouse,1.0,1.0,admin-cw,6 months ago,https://cwlagos.com/property/1-4-bedroom-penthouse/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,True,True,True,,59.7sqm,,True,,,,
"#1,600,000,000",Land Measuring 1500 sqm,"Victoria Island, Lagos.",Sale,sale,,,,Kemi Adeyinka,6 months ago,https://cwlagos.com/property/land-measuring-1500-sqm/,True,,,,,True,,True,,,,True,,,,,,,,,True,,,,,,1500sqm,,,,,,
"#40,000,000",6 Rooms Detached House with 4 BQ,"Victoria Island, Lagos.",Rent,rent,Commercial Space,6.0,6.0,Jennifer Nwagbo,6 months ago,https://cwlagos.com/property/6-rooms-detached-house-with-4-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,,True,True,,,True,,,,,,,,,
"#100,000,000",A Fully Detached Commercial House,"Victoria Island, Lagos.",commercial,rent,Commercial Space,,,Ngonadi Uzoma,6 months ago,https://cwlagos.com/property/a-fully-detached-commercial-house/,True,True,True,True,,True,True,,True,,,True,,True,True,,,True,,True,True,,,,,,,,,,,,
"#1,500,000,000",Newly Built 4 Bedroom Penthouse,"Victoria Island, Lagos.",Sale,sale,Penthouse,4.0,4.0,admin-cw,6 months ago,https://cwlagos.com/property/newly-built-4-bedroom-penthouse/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,,,,,True,,,,
"#570,000,000",Luxurious Fully Furnished 2 Bedroom Apartment with a Study,"Victoria Island, Lagos.",Sale,sale,Apartment,2.0,2.0,admin-cw,6 months ago,https://cwlagos.com/property/luxurious-fully-furnished-2-bedroom-apartment-with-a-study/,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,,,,,,,,,
"#95,000",Open Plan Office Space,"Victoria Island, Lagos.",Rent,rent,Commercial Space,,,Ngonadi Uzoma,6 months ago,https://cwlagos.com/property/open-plan-office-space/,True,True,True,True,,True,True,,True,True,,True,,True,True,,,True,,True,True,,,True,,,135sqm,,,,,,
"#750,000,000",Newly Built 1 unit of 3 Bedroom Terraced Duplex + BQ,"Victoria Island, Lagos.",Sale,sale,Terraced,3.0,3.0,admin-cw,6 months ago,https://cwlagos.com/property/newly-built-1-unit-of-3-bedroom-terraced-duplex-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,,,,True,,,,
"#95,000",Open Plan Office Space Measuring 300sqm,"Victoria Island, Lagos.",commercial,rent,Commercial Space,,,Ngonadi Uzoma,6 months ago,https://cwlagos.com/property/open-plan-office-space-measuring-300sqm/,True,True,True,True,,True,True,,True,True,,True,,True,True,,,True,,True,True,,,,,,300sqm,,,,,,
"#50,000,000",A Well Maintained 5 Bedroom Detached House with 2 Room BQ,"Victoria Island, Lagos.",Rent,rent,Commercial Space,5.0,5.0,Ngonadi Uzoma,6 months ago,https://cwlagos.com/property/a-well-maintained-5-bedroom-detached-house-with-2-room-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,,True,,,True,True,,,,,,,,,,,,
"#55,000,000",Well-Designed & Clearly Partitioned 10-Room Office Space,"Victoria Island, Lagos.",Rent,rent,Commercial Space,,,Ngonadi Uzoma,6 months ago,https://cwlagos.com/property/well-designed-clearly-partitioned-10-room-office-space/,True,True,True,True,,True,True,True,True,,,True,,True,True,True,,True,,True,True,,,,,,,,,,,,
"$12,500,000",Waterfront Land Measuring 8000 sqm,"Victoria Island, Lagos.",Sale,sale,,,,Kemi Adeyinka,6 months ago,https://cwlagos.com/property/waterfront-land-measuring-8000-sqm/,True,,,,,True,True,,,,,True,,,,,,,,,True,,,,,,8000 sqm,,,,,,
"#170,000,000","Newly Built 1-, 2- & 3-Bedroom Apartments","Victoria Island, Lagos.",Sale,sale,Apartment,1.0,1.0,Ngonadi Uzoma,6 months ago,https://cwlagos.com/property/newly-built-1-2-3-bedroom-apartments/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,True,,,,,,,,,,
"#1,600,000,000",4 Bedroom Detached Duplex + 4 Bedroom Penthouse,"Victoria Island, Lagos.",Sale,sale,Detached,4.0,4.0,admin-cw,6 months ago,https://cwlagos.com/property/4-bedroom-detached-duplex-4-bedroom-penthouse/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,,,True,True,,,,,True,,,,,,,
"#45,000,000",Unfurnished 4 Bedroom Apartment with a BQ on 4th floor,"Victoria Island, Lagos.",Rent,rent,Apartment,4.0,4.0,admin-cw,6 months ago,https://cwlagos.com/property/unfurnished-4-bedroom-apartment-with-a-bq-on-4th-floor/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,True,True,,,,,,,,
"#650,000,000",12 units of 3 Bedroom Luxury Flat Apartments with BQ,"Victoria Island, Lagos.",Sale,sale,Apartment,3.0,3.0,admin-cw,6 months ago,https://cwlagos.com/property/12-units-of-3-bedroom-luxury-flat-apartments-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,,True,,,,
"#60,000,000",Massive Semi-Detached House formally used for Restaurant,"Victoria Island, Lagos.",Rent,rent,Semi Detached,,,Ngonadi Uzoma,6 months ago,https://cwlagos.com/property/massive-semi-detached-house-formally-used-for-restaurant/,True,True,True,True,,True,True,True,True,True,,True,,True,True,,True,True,,True,True,,,,,True,,,,,,,
"#65,000,000",6 Bedroom Apartment with 2 BQ,"Victoria Island, Lagos.",Rent,rent,Apartment,6.0,6.0,Ngonadi Uzoma,6 months ago,https://cwlagos.com/property/6-bedroom-apartment-with-2-bq/,,True,True,True,True,True,True,True,True,True,,True,,True,True,,True,True,,True,True,,,,,,,,,,,,
"#100,000,000",5 Bedroom Semi-Detached House with BQ,"Victoria Island, Lagos.",commercial,rent,Commercial Space,5.0,5.0,Jennifer Nwagbo,6 months ago,https://cwlagos.com/property/5-bedroom-semi-detached-house-with-bq/,True,True,True,True,,True,True,,True,True,,True,,True,True,,,,,True,True,,,True,,True,,,,,,,
"#15,000,000",3 Bedroom Commercial Property,"Victoria Island, Lagos.",commercial,rent,Commercial Space,3.0,3.0,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/3-bedroom-commercial-property/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,,,True,True,,,,,True,,,,,,,
"#50,000,000",5 Bedroom Detached House with 2 Rooms BQ,"Victoria Island, Lagos.",Rent,rent,Commercial Space,5.0,5.0,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/5-bedroom-detached-house-with-2-rooms-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,,True,,True,True,True,,,,,True,500 SQM,,,,,,
"#50,000,000",Spacious 5 Bedroom Detached House with 3 rooms BQ,"Victoria Island, Lagos.",Rent,rent,Detached,5.0,5.0,Ngonadi Uzoma,8 months ago,https://cwlagos.com/property/spacious-5-bedroom-detached-house-with-3-rooms-bq/,True,True,True,True,True,True,True,,True,True,,True,,True,True,,True,True,,True,True,,,,,True,,,,,,,
"#150,000",Office Space on 4 Floors with a Penthouse,"Victoria Island, Lagos.",commercial,rent,Commercial Space,,,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/office-space-on-4-floors-with-a-penthouse/,True,True,True,True,,True,True,,True,,,,,True,True,,,True,,True,True,,True,,,True,1600sqm,,,,,,
"#65,000,000",4 Bedroom Terrace with a BQ & Study,"Victoria Island, Lagos.",Rent,rent,Terraced,4.0,4.0,admin-cw,7 months ago,https://cwlagos.com/property/4-bedroom-terrace-with-a-bq-study/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,,True,True,
"#10,000,000",Shared Office Space with Furniture,"Victoria Island, Lagos.",commercial,rent,Commercial Space,,,Jennifer Nwagbo,7 months ago,https://cwlagos.com/property/shared-office-space-with-furniture/,True,True,True,True,,True,True,,True,True,,True,,True,True,,,,,True,True,,,,,,,True,,True,,,
"#60,000,000",Luxurious Fully Finished 2 Bedroom Apartment with a BQ,"Victoria Island, Lagos.",Rent,rent,Apartment,2.0,2.0,admin-cw,7 months ago,https://cwlagos.com/property/luxurious-fully-finished-2-bedroom-apartment-with-a-bq/,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,,,True,,,,
"#35,000,000",Newly Developed 3 Bedroom Apartment plus BQ,"Victoria Island, Lagos.",Rent,rent,Apartment,3.0,3.0,Ngonadi Uzoma,6 months ago,https://cwlagos.com/property/newly-developed-3-bedroom-apartment-plus-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,True,True,,,,,,,,,
"#35,000,000",Fully Furnished & Serviced 3 Bedroom Flat with BQ,"Victoria Island, Lagos.",Rent,rent,Apartment,3.0,3.0,admin-cw,7 months ago,https://cwlagos.com/property/fully-furnished-serviced-3-bedroom-flat-with-bq/,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,,,,,True,,,,
"#20,000,000",2 units of Furnished 3 Bedroom Flats,"Victoria Island, Lagos.",Rent,rent,Apartment,3.0,3.0,admin-cw,5 months ago,https://cwlagos.com/property/2-units-of-furnished-3-bedroom-flats/,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,,,,True,,,,
"#35,000,000",Luxurious 4 Bedroom Semi-Detached with a BQ,"Victoria Island, Lagos.",Rent,rent,Semi Detached,4.0,4.0,admin-cw,8 months ago,https://cwlagos.com/property/luxurious-4-bedroom-semi-detached-with-a-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,True,,,,,,,
"#15,000,000",Unfurnished 2 Bedroom Apartment with a BQ on the First Floor,"Victoria Island, Lagos.",Rent,rent,Apartment,2.0,2.0,admin-cw,6 months ago,https://cwlagos.com/property/unfurnished-2-bedroom-apartment-with-a-bq-on-the-first-floor/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,True,True,,,,,,,,
"#450,000,000",Off Plan 3 Bedroom Apartment on 230sqm Plot,"Victoria Island, Lagos.",Sale,sale,Apartment,3.0,3.0,admin-cw,7 months ago,https://cwlagos.com/property/off-plan-3-bedroom-apartment-on-230sqm-plot/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,True,True,True,True,230sqm,,True,,,,
"#700,000,000",Off Plan 4 Bedroom Maisonette on 460sqm Plot,"Victoria Island, Lagos.",Sale,sale,Apartment,4.0,4.0,admin-cw,7 months ago,https://cwlagos.com/property/off-plan-4-bedroom-maisonette-on-460sqm-plot/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,True,True,True,True,460sqm,,True,,,,
Call for Price,Off Plan 5 Bedroom Penthouse,"Victoria Island, Lagos.",Sale,sale,Penthouse,5.0,5.0,admin-cw,7 months ago,https://cwlagos.com/property/off-plan-5-bedroom-penthouse/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,True,True,True,True,,,True,,,,
"#3,000,000,000","1,655 sqms Plot with Structure on it","Victoria Island, Lagos.",Sale,sale,,,,Rose,8 months ago,https://cwlagos.com/property/1655-sqms-plot-with-structure-on-it/,True,,,,,True,True,,,,,True,,,,,,,,,True,,,,,,"1,655 sqms",,,,,,
"#350,000,000",Off Plan 2 Bedroom Apartment,"Victoria Island, Lagos.",Sale,sale,Apartment,2.0,2.0,admin-cw,7 months ago,https://cwlagos.com/property/off-plan-2-bedroom-apartment/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,175 sqm,,True,,,,
"#80,000","160 sqm, 200 sqm & 80 sqm Property Sizes","Victoria Island, Lagos.",Rent,rent,Commercial Space,,,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/160-sqm-200-sqm-80-sqm-property-sizes/,True,True,True,True,,True,True,,True,,,True,,True,True,,,True,,True,True,,True,,,True,"160sqm, 200sqm & 80sqm",,,,,,
"#250,000,000",Brand New 3 Bedroom Apartment with 1 BQ,"Victoria Island, lagos.",Sale,sale,Apartment,3.0,3.0,admin-cw,9 months ago,https://cwlagos.com/property/brand-new-3-bedroom-apartment-with-1-bq-3/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
"550,000,000",4-Bedroom Maisonette Duplex with 2Bq,"Victoria Island,Eti Osa, Lagos State, Nigeria",Sale,sale,Maisonette,4.0,4.0,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/4-bedroom-maisonette-duplex-with-2bq/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15,000,000",Two-Storey Office Space,"Victoria Island,Eti Osa, Lagos State,Nigeria",commercial,rent,Commercial Space,,,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/two-storey-office-space/,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,
"600,000,000",4-Bedroom Semi-Detached Duplex with BQ,"Victoria Island,Eti Osa, Lagos State,Nigeria",Sale,sale,Semi Detached,4.0,4.0,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/4-bedroom-semi-detached-duplex-with-bq-11/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6,000,000,000",3100sqm Commercial Property,Victoria island,Sale,sale,Commercial Space,,,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/3100sqm-commercial-property/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"100,000",Modern & Spacious Office Space,Victoria island,Corporate Lease,rent,Commercial Space,,,Jennifer Nwagbo,8 months ago,https://cwlagos.com/property/modern-spacious-office-space/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120,000",210sqm Office Space,Victoria island,Rent,rent,Commercial Space,,,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/210sqm-office-space/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120,000",176sqm Office Space,Victoria island,,rent,Commercial Space,,,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/176sqm-office-space/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"77,500,000",Luxury 3-Bedroom High-Rise Apartment with BQ,Victoria island,Rent,rent,Apartment,3.0,3.0,,8 months ago,https://cwlagos.com/property/luxury-3-bedroom-high-rise-apartment-with-bq/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22,500,000",Fully Furnished 2 Units of 3-Bedroom Apartments with BQ,Victoria island,Rent,rent,,3.0,3.0,,8 months ago,https://cwlagos.com/property/fully-furnished-2-units-of-3-bedroom-apartments-with-bq/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20,000,000",Ground Floor Shop – 115sqm,Victoria island,Rent,rent,Commercial Space,,,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/ground-floor-shop-115sqm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#350,000,000",Luxury 2- & 3-Bedroom Apartments with BQ,"Victoria island, Lagos.",Sale,sale,Apartment,2.0,2.0,admin-cw,9 months ago,https://cwlagos.com/property/luxury-2-3-bedroom-apartments-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,True,,,,True,,,,
"12,000,000",3 Bedroom Terrace,ikate,Rent,rent,Terraced,3.0,3.0,Peter Ogunremi,5 months ago,https://cwlagos.com/property/3-bedroom-terrace-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,000,000",Fully Serviced 2-Bedroom Apartment,ikate,Rent,rent,Apartment,2.0,2.0,Peter Ogunremi,7 months ago,https://cwlagos.com/property/fully-serviced-2-bedroom-apartment/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN25,000,000",Elegant 4 Bedroom Terrace duplex with bq,lekki phase 1,Rent,rent,Terraced,4.0,4.0,Jennifer Nwagbo,10 months ago,https://cwlagos.com/property/elegant-4-bedroom-terrace-duplex-with-bq/,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25,000,000",4-Bedroom Duplex,lekki phase 1,Rent,rent,Detached,4.0,4.0,Peter Ogunremi,6 months ago,https://cwlagos.com/property/4-bedroom-duplex/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#30,000,000",3 Bedroom Apartment + BQ,off Banana Island,Rent,rent,Apartment,3.0,3.0,admin-cw,5 months ago,https://cwlagos.com/property/3-bedroom-apartment-bq-3/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,True,,,,,,,,
$35000,Office Space Measuring 119sqm in Ikoyi,,commercial,rent,Commercial Space,,,admin-cw,4 months ago,https://cwlagos.com/property/office-space-measuring-119sqm-in-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN30,000,000",4 Bedroom Apartment + BQ in Ikoyi,,Rent,rent,Apartment,4.0,4.0,admin-cw,4 months ago,https://cwlagos.com/property/4-bedroom-apartment-bq-in-ikoyi/,True,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,
"NGN23,000,000",3 Bedroom Apartment in VI,,Rent,rent,Apartment,3.0,3.0,admin-cw,4 months ago,https://cwlagos.com/property/3-bedroom-apartment-in-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$500000,Property Available at a Nested Neighborhood in VI,,Corporate Lease,,,,,admin-cw,4 months ago,https://cwlagos.com/property/property-available-at-a-nested-neighborhood-in-vi/,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN300,000,000",5 BEDROOM FULLY DETACHED DUPLEX |LEKKI,,Sale,sale,Detached,5.0,5.0,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-fully-detached-duplex-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN380,000,000",5 BEDROOM FULLY DETACHED HOME+BQ IN LEKKI,,Sale,sale,Detached,5.0,5.0,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-fully-detached-homebq-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN420,000,000",5 Bedroom Fully Detached Duplex + BQ in Lekki,,Sale,sale,Detached,5.0,5.0,admin-cw,4 months ago,https://cwlagos.com/property/5-bedroom-fully-detached-duplex-bq-in-lekki-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
