price_raw,title,location,status,availability,property_type,beds,baths,author,post-date,listing_url,24hrs Power,30kva generator,5kva inverter,Balcony,BQ,Car Park,CCTV,Children Playground,Fitted Bathrooms,Fitted Kitchen,Fully Furnished,Gated Estate,Gym,Home Automation,Home Entertainment Unit,Jacuzzi,Maid's Room,Rooftop Terrace,Swimming Pool,Walk-in Closet,WiFi,Golf Course View,Private Elevator,Study,Cinema,Garden,area(sqm),Water Front,Private Cinema,Water View,Football Pitch,Tennis Court,Sauna
"#15,000,000",Fully Serviced 4 Bedroom Terraced Duplex with Swimming Pool,"Lekki Phase 1, Lekki, Lagos.",For Rent,Available for rent,Terraced,4,4,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/fully-serviced-4-bedroom-terraced-duplex-with-swimming-pool/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,True,True,True,,,,,,,,,,,,
"#650,000,000",Furnished 5 Bedroom Fully Detached Duplex with 2 Rooms BQ,"Lekki Phase 1, Lekki, Lagos.",For Sale,Available for sale,Detached,5,5,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/furnished-5-bedroom-fully-detached-duplex-with-2-rooms-bq/,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,True,,True,True,,,,,,,,,,,,
"#10,000,000",Furnished 3 Bedroom Apartment with Excellent Facilities,"Lekki Phase 1, Lekki, Lagos.",For Rent,Available for rent,Apartment,3,3,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/furnished-3-bedroom-apartment-with-excellent-facilities/,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,,,,,,,,,,
"#22,000,000",Fully Furnished 2 Bedroom Apartment with Top-Quality Interior Decor,"Lekki Phase 1, Lekki, Lagos.",For Rent,Available for rent,Apartment,2,2,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/fully-furnished-2-bedroom-apartment-with-top-quality-interior-decor/,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,,,,,True,,True,,,
"#850,000,000",Luxury 5 Bedroom Detached Duplex with All Rooms En-Suites,"Lekki Phase 1, Lekki, Lagos.",For Sale,Available for sale,Detached,5,5,Jennifer Nwagbo,9 months ago,https://cwlagos.com/property/luxury-5-bedroom-detached-duplex-with-all-rooms-en-suites/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,True,True,,,,True,,,,
"#190,000,000",Luxury 4 Bedroom Detached Home with Inverter & BQ,"Ikota, Lekki, Lagos.",For Sale,Available for sale,Detached,4,4,Peter Ogunremi,9 months ago,https://cwlagos.com/property/luxury-4-bedroom-detached-home-with-inverter-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,,,,,,,,,,
"#5,000,000",Spacious 3 Bedroom Apartment with BQ,"Lekki, Lagos.",For Rent,Available for rent,Apartment,3,3,Peter Ogunremi,9 months ago,https://cwlagos.com/property/spacious-3-bedroom-apartment-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,,True,True,,,,,,,,,,,,
"#4,500,000",Brand New 1 Bedroom Apartment with Ample Parking Space,"Ologolo, Lekki, Lagos.",For Rent,Available for rent,Apartment,1,1,Peter Ogunremi,9 months ago,https://cwlagos.com/property/brand-new-1-bedroom-apartment-with-ample-parking-space-3/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,,,,,,,,,,,
"#280,000,000",Tastefully Finished 4 Bedroom Semi-Detached Duplex with BQ,"Osapa London, Lekki, Lagos.",For Sale,Available for sale,Semi Detached,4,4,Peter Ogunremi,9 months ago,https://cwlagos.com/property/tastefully-finished-4-bedroom-semi-detached-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,True,,,True,,,,
"#17,000,000",Spacious 5 Bedroom Self-Compound with a 2 Bedroom Boys’ Quarters,"Lekki Phase 1, Lekki, Lagos.",For Rent,Available for rent,,5,5,Ngonadi Uzoma,9 months ago,https://cwlagos.com/property/spacious-5-bedroom-self-compound-with-a-2-bedroom-boys-quarters/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,,True,True,,,,,True,,,,,,,
"#2,500,000",25sqm Self-Contained Office Space with a Dedicated Generator,"Lekki Phase 1, Lekki, Lagos.",commercial,Available for rent,Commercial Space,,,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/25sqm-self-contained-office-space-with-a-dedicated-generator/,True,True,True,True,,True,True,,True,,,True,,True,True,True,,,,True,True,,,,,,25sqm,,,,,,
"#280,000,000",Brand New 2- & 3-Bedroom Apartments + BQ,"Lekki Phase 1, Lekki, Lagos.",For Sale,Available for sale,Apartment,2,2,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/brand-new-2-3-bedroom-apartments-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,True,,,,,,,,,,
"#4,000,000",Spacious 2 Bedroom Flat for Commercial Use,"Lekki Phase 1, Lekki, Lagos.",commercial,Available for rent,Apartment,2,2,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/spacious-2-bedroom-flat-for-commercial-use/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,,,True,True,,,,,True,,,,,,,
"#250,000",98sqm Commercial Shop Space in a Strategic Location,"Lekki Phase 1, Lekki, Lagos.",For Rent,Available for rent,Commercial Space,,,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/98sqm-commercial-shop-space-in-a-strategic-location/,True,True,True,True,,True,True,,True,,,True,,True,True,,,True,,True,True,,True,,,,98sqm,,,,,,
"#9,000,000",Luxurious 3 Bedroom Apartment on 14 units per block Development,"Lekki, Lagos.",Corporate Lease,Available for rent,Apartment,3,3,Peter Ogunremi,10 months ago,https://cwlagos.com/property/luxurious-3-bedroom-apartment-on-14-units-per-block-development/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,True,,True,True,,,True,,,True,
"#1,400,000,000",Luxury 5 Bedroom Detached Duplex + BQ,"Osapa, Lekki, Lagos.",For Sale,Available for sale,Detached,5,5,Peter Ogunremi,10 months ago,https://cwlagos.com/property/luxury-5-bedroom-detached-duplex-bq-2/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,True,,,,True,,,,
"#175,000,000",Luxury 2 Bedroom Apartments with Elevator & Pool,"Ikate, Lekki, Lagos.",For Sale,Available for sale,Apartment,2,2,,10 months ago,https://cwlagos.com/property/luxury-2-bedroom-apartments-with-elevator-pool/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,,,,,,,,,,,
"#550,000,000",Brand New 5 Bedroom Fully Detached Duplex with BQ,"Osapa, Lekki, Lagos.",For Sale,Available for sale,Detached,5,5,,10 months ago,https://cwlagos.com/property/brand-new-5-bedroom-fully-detached-duplex-with-bq-3/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
"#140,000,000",Fully Serviced 2- & 3-Bedroom Apartments with Swimming Pool,"Ikate, Lekki, Lagos.",For Sale,Available for sale,Apartment,2,2,,10 months ago,https://cwlagos.com/property/fully-serviced-2-3-bedroom-apartments-with-swimming-pool/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,True,,,,,,,,,,
Call for Price,Very Spacious 5 Bedroom Detached Duplex with BQ,"Osapa London, Lekki, Lagos.",For Sale,Available for sale,Detached,5,5,,10 months ago,https://cwlagos.com/property/very-spacious-5-bedroom-detached-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,True,,,,,,,
"#240,000,000",Brand New 4 Bedroom Semi-Detached Triplex with BQ,"Ikate, Lekki, Lagos.",For Sale,Available for sale,Semi Detached,4,4,,10 months ago,https://cwlagos.com/property/brand-new-4-bedroom-semi-detached-triplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,,,,,,,,,,
"#700,000/sqm",3000sqm Land within a Gated Estate,"Ikate, Lekki, Lagos.",For Sale,Available for sale,,,,Rose,10 months ago,https://cwlagos.com/property/3000sqm-land-within-a-gated-estate/,,,,,,,,,,,,,,,,,,,,,,,,,,,3000sqm,,,,,,
"#700,000/sqm",2280.513sqm Land within a Gated Estate,"Ikate, Lekki, Lagos.",For Sale,Available for sale,,,,Rose,10 months ago,https://cwlagos.com/property/2280-513sqm-land-within-a-gated-estate/,True,,,,,True,,,,,,True,,,,,,,,,True,,,,,,"2,280.513sqm",,,,,,
"#170,000,000",Brand New 4 Bedroom Semi-Detached Home with BQ,"Agungi, Lekki, Lagos.",For Sale,Available for sale,Semi Detached,4,4,Peter Ogunremi,10 months ago,https://cwlagos.com/property/brand-new-4-bedroom-semi-detached-home-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,,,,,,,,,,
"#155,000,000",Brand New 3 Bedroom Apartment with BQ,"Ikate, Lekki, Lagos.",For Sale,Available for sale,Apartment,3,3,Peter Ogunremi,10 months ago,https://cwlagos.com/property/brand-new-3-bedroom-apartment-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,,,,,,,,,,,
"#200,000,000",Newly Built 2 Bedroom Apartment with Swimming Pool,"Ikate, Lekki, Lagos.",For Sale,Available for sale,Apartment,2,2,Peter Ogunremi,10 months ago,https://cwlagos.com/property/newly-built-2-bedroom-apartment-with-swimming-pool-2/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,True,,,,True,,,,
"#300,000,000",Exquisitely Furnished 3 Bedroom Apartment with Swimming Pool,"Lekki Phase 1, Lekki, Lagos.",For Rent,Available for rent,Apartment,3,3,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/exquisitely-furnished-3-bedroom-apartment-with-swimming-pool/,True,True,True,True,,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,,,,,,,,,,
"#250,000/sqm",47sqm Commercial Shop Space Very Close to the Major Road,"Lekki Phase 1, Lekki, Lagos.",commercial,Available for sale,Commercial Space,,,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/47sqm-commercial-shop-space-very-close-to-the-major-road/,True,True,True,True,,True,True,,True,,,True,,,,,,,,True,True,,,,,,47sqm,,,,,,
"#220,000/sqm",94sqm Commercial Shop Space Very Close to the Major Road,"Lekki Phase 1, Lekki, Lagos.",commercial,Available for sale,Commercial Space,,,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/94sqm-commercial-shop-space-very-close-to-the-major-road/,True,True,True,True,,True,True,,True,,,True,,True,True,,,,,True,True,,,,,,94sqm,,,,,,
"#3,000,000",30sqm Spacious Commercial Space with Ample Parking Space,"Lekki Phase 1, Lekki, Lagos.",commercial,,Commercial Space,,,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/30sqm-spacious-commercial-space-with-ample-parking-space/,True,True,True,True,,True,True,,True,,,True,,True,True,,,,,,True,,,,,,30sqm,,,,,,
"#25,000,000",Luxurious 5 Bedroom Fully Detached Duplex with 2-Room BQ,"Lekki Phase 1, Lekki, Lagos.",For Rent,,Detached,5,5,Jennifer Nwagbo,10 months ago,https://cwlagos.com/property/luxurious-5-bedroom-fully-detached-duplex-with-2-room-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,,,True,True,,,True,,,,,,,,,
"#600,000,000",Modern 4 Bedroom Maisonette with Good Access Road,"Lekki Phase 1, Lekki, Lagos.",For Sale,Available for sale,Maisonette,4,4,Jennifer Nwagbo,10 months ago,https://cwlagos.com/property/modern-4-bedroom-maisonette-with-good-access-road/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,,,,,,,,,
"#400,000,000",Furnished 4 Bedroom Terrace with BQ,"Lekki Phase 1, Lekki, Lagos.",For Sale,Available for sale,Terraced,4,4,Jennifer Nwagbo,10 months ago,https://cwlagos.com/property/furnished-4-bedroom-terrace-with-bq/,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
"#1,300,000,000",Luxury 5 Bedroom Fully Detached Duplex with BQ,"Lekki Phase 1, Lekki, Lagos.",For Sale,Available for sale,Detached,5,5,Jennifer Nwagbo,10 months ago,https://cwlagos.com/property/luxury-5-bedroom-fully-detached-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,,True,True,True,True,,,True,,,,,,,,,
"#25,000,000",Luxury 4 Bedroom Maisonette on the 9th floor,"Lekki Phase 1, Lekki, Lagos.",For Rent,,Maisonette,4,4,Jennifer Nwagbo,10 months ago,https://cwlagos.com/property/luxury-4-bedroom-maisonette-on-the-9th-floor/,True,True,True,True,,True,True,,True,True,,True,,True,True,True,,True,,True,True,,True,,,,,,,,,,
"#9,000,000",Modern 60sqm Commercial Space/Shops,"Lekki Phase 1, Lekki, Lagos.",commercial,,Commercial Space,,,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/modern-60sqm-commercial-space-shops/,True,True,True,,,True,True,,True,,,True,,True,True,,,,,True,True,,,,,,60sqm,,,,,,
"#12,675,000",Spacious 195sqm Commercial Office Space on 3rd & 4th Floor,"Lekki Phase 1, Lekki, Lagos.",commercial,,Commercial Space,,,Ngonadi Uzoma,10 months ago,https://cwlagos.com/property/spacious-195sqm-commercial-office-space-on-3rd-4th-floor/,True,True,True,True,,True,True,,True,True,,True,,True,True,,,,,True,True,,,,,True,195sqm,,,,,,
"#450,000,000",Elegantly Built 6 Bedroom Fully Detached Duplex with BQ,"Lekki Phase 1, Lekki, Lagos.",For Sale,Available for sale,Detached,6,6,Jennifer Nwagbo,10 months ago,https://cwlagos.com/property/elegantly-built-6-bedroom-fully-detached-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
"#300,000,000",Contemporary 5 Bedroom Fully Detached Duplex with BQ,"Ologolo, Lekki, Lagos.",For Sale,Available for sale,Detached,5,5,Peter Ogunremi,11 months ago,https://cwlagos.com/property/contemporary-5-bedroom-fully-detached-duplex-with-bq-2/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,True,,,,True,,,,
"#250,000,000",Contemporary 4 Bedroom Semi-Detached Duplex with BQ,"Ologolo, Lekki, Lagos.",For Sale,Available for sale,Semi Detached,4,4,Peter Ogunremi,11 months ago,https://cwlagos.com/property/contemporary-4-bedroom-semi-detached-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,True,,,,True,,,,
"#1,600,000,000",Beautifully Built & Exquisitely Furnished 6 Bedroom Villa,"Lekki, Lagos.",For Sale,Available for sale,Detached,6,6,Peter Ogunremi,11 months ago,https://cwlagos.com/property/beautifully-built-exquisitely-furnished-6-bedroom-villa/,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,,True,,,,,,,
"#10,000,000",Fully Serviced 2 Bedroom Apartment on the 1st Floor,"Lekki Phase 1, Lekki, Lagos.",For Rent,,Apartment,2,2,Jennifer Nwagbo,11 months ago,https://cwlagos.com/property/fully-serviced-2-bedroom-apartment-on-the-1st-floor/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,,,,,,,,,,,
"#2,000,000",Serviced 1 Bedroom & Toilet Apartment + Boys Quarters,"Lekki Phase 1, Lekki, Lagos.",For Rent,,Apartment,1,1,Jennifer Nwagbo,11 months ago,https://cwlagos.com/property/serviced-1-bedroom-toilet-apartment-boys-quarters/,True,,,True,True,True,True,True,True,True,,True,,True,True,,,True,,True,True,,,,,,,,,,,,
"1,000,000,000",5-Bedroom detached villa,"Ikate, Eti Osa, Lagos State, Nigeria",For Sale,Available for sale,Detached,5,5,Peter Ogunremi,4 months ago,https://cwlagos.com/property/5-bedroom-villa-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN900,000,000","5 Bedroom Detached Duplex  – Ikate, Lekki",Ikate,For Sale,Available for sale,Detached,5,5,admin-cw,4 days ago,https://cwlagos.com/property/5-bedroom-detached-duplex-ikate-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10,000,000",2-Bedroom Apartment,Ikate,For Rent,Available for rent,Apartment,2,2,admin-cw,2 weeks ago,https://cwlagos.com/property/2-bedroom-apartment-40/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10,000,000",2-Bedroom Apartment,Ikate,For Rent,Available for rent,Apartment,2,2,admin-cw,2 weeks ago,https://cwlagos.com/property/2-bedroom-apartment-39/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12,000,000",2-Bedroom Apartment,Ikate,For Rent,Available for rent,Apartment,2,2,admin-cw,2 weeks ago,https://cwlagos.com/property/2-bedroom-apartment-38/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN300,000,000","3 Bedroom Apartment in Ikate, Lekki",Lekki,For Sale,Available for sale,Apartment,3,3,admin-cw,3 weeks ago,https://cwlagos.com/property/3-bedroom-apartment-in-ikate-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN1,500,000",Land Measuring 7500sqm- Lekki,Lekki,For Sale,Available for sale,,,,admin-cw,3 weeks ago,https://cwlagos.com/property/land-measuring-7500sqm-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,,,,,,
"NGN230,000,000",2-Bedroom Apartment For Sale,LEKKI,,Available for sale,Apartment,2,2,admin-cw,3 weeks ago,https://cwlagos.com/property/2-bedroom-apartment-for-sale/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN8,000,000",2-Bedroom Apartment For Rent,LEKKI,For Sale,Available for rent,Apartment,2,2,admin-cw,3 weeks ago,https://cwlagos.com/property/2-bedroom-apartment-for-rent/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,200,000,000",5-Bedroom Semi-Detached Duplex,Ikate,For Sale,Available for sale,Semi Detached,5,5,admin-cw,4 weeks ago,https://cwlagos.com/property/5-bedroom-semi-detached-duplex-5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15,000,000",Fully Furnished 2-Bedroom Apartment,Ikate,For Rent,Available for rent,Apartment,2,2,Peter Ogunremi,1 month ago,https://cwlagos.com/property/fully-furnished-2-bedroom-apartment-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,600,000,000",6-Bedroom Fully Detached Duplex,Osapa,For Sale,Available for sale,Detached,6,6,admin-cw,1 month ago,https://cwlagos.com/property/6-bedroom-fully-detached-duplex/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,400,000,000",5-Bedroom Semi-Detached Duplex,Ikate,For Sale,Available for sale,Semi Detached,5,5,admin-cw,1 month ago,https://cwlagos.com/property/5-bedroom-semi-detached-duplex-4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,200,000,000",5-Bedroom Semi-Detached Duplex,Ikate,For Sale,Available for sale,Semi Detached,5,5,admin-cw,1 month ago,https://cwlagos.com/property/5-bedroom-semi-detached-duplex-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"500,000,000",5-Bedroom Detached Duplex with BQ,Orchid,For Sale,Available for sale,Detached,5,5,Peter Ogunremi,1 month ago,https://cwlagos.com/property/5-bedroom-detached-duplex-with-bq-5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"310,000,000",4-Bedroom Semi-Detached Duplex with BQ,Ikate,For Sale,Available for sale,Semi Detached,4,4,Peter Ogunremi,1 month ago,https://cwlagos.com/property/4-bedroom-semi-detached-duplex-with-bq-16/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"325,000,000",4-Bedroom Terrace Duplex with BQ,Ikate,For Sale,Available for sale,Terraced,4,4,Peter Ogunremi,1 month ago,https://cwlagos.com/property/4-bedroom-terrace-duplex-with-bq-5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"350,000,000",3-Bedroom Terrace & 4-Bedroom Penthouse with BQ,"Ikate, Eti Osa, Lagos State, Nigeria",For Sale,Available for sale,Penthouse,3,3,Peter Ogunremi,1 month ago,https://cwlagos.com/property/3-bedroom-terrace-4-bedroom-penthouse-with-bq/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN12,000,000",2-BEDROOM APARTMENT — LEKKI,Lekki,For Rent,Available for rent,Apartment,2,2,admin-cw,1 month ago,https://cwlagos.com/property/2-bedroom-apartment-lekki-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN770,000,000",5-BED DETACHED DUPLEX+1 BQ —LEKKI,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,1 month ago,https://cwlagos.com/property/5-bed-detached-duplex1-bq-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
